total_orders,avg_order_value,total_spend,recency_days,customer_tenure_days,orders_last_30d,orders_last_60d,orders_last_90d,avg_discount,discount_usage_rate,avg_kpt,avg_rider_wait,avg_distance,churn
1,513.45,513.45,33,0,0.0,1.0,1.0,0.0,0.0,16.38,12.3,17.0,1
1,628.95,628.95,48,0,0.0,1.0,1.0,0.0,0.0,17.37,3.0,7.0,1
1,942.9,942.9,30,0,0.0,1.0,1.0,0.0,0.0,19.5,4.0,6.0,0
4,977.2875,3909.15,30,69,0.0,3.0,3.0,25.0,0.25,19.232499999999998,1.2,7.0,0
3,393.75,1181.25,82,21,0.0,0.0,1.0,108.33333333333333,0.3333333333333333,18.669999999999998,2.466666666666667,7.0,1
1,1356.93,1356.93,54,0,0.0,1.0,1.0,201.69,1.0,28.8,0.2,2.0,1
4,422.625,1690.5,8,66,2.0,3.0,4.0,0.0,0.0,15.8575,4.325,1.0,0
2,721.875,1443.75,33,85,0.0,1.0,1.0,0.0,0.0,15.57,8.200000000000001,8.0,1
1,603.98,603.98,13,0,1.0,1.0,1.0,89.78,1.0,12.53,0.6,7.0,0
1,261.45,261.45,131,0,0.0,0.0,0.0,99.0,1.0,12.07,7.0,3.0,1
2,301.14,602.28,26,49,1.0,1.0,2.0,72.7,1.0,13.350000000000001,0.44999999999999996,2.0,0
4,507.67499999999995,2030.6999999999998,74,37,0.0,0.0,2.0,25.0,0.25,14.252500000000001,5.175,9.0,1
1,794.85,794.85,126,0,0.0,0.0,0.0,200.0,1.0,20.6,4.0,8.0,1
1,378.0,378.0,132,0,0.0,0.0,0.0,99.0,1.0,9.17,6.3,6.0,1
1,492.45,492.45,111,0,0.0,0.0,0.0,100.0,1.0,17.43,0.3,4.0,1
1,362.25,362.25,8,0,1.0,1.0,1.0,80.0,1.0,16.35,6.4,3.0,0
1,815.9,815.9,83,0,0.0,0.0,1.0,200.0,1.0,11.55,1.1,6.0,1
1,770.2,770.2,49,0,0.0,1.0,1.0,114.48,1.0,18.33,7.4,3.0,1
1,481.95,481.95,134,0,0.0,0.0,0.0,0.0,0.0,15.8,10.6,1.0,1
1,372.75,372.75,103,0,0.0,0.0,0.0,310.0,1.0,15.6,7.7,6.0,1
1,953.66,953.66,60,0,0.0,0.0,1.0,141.75,1.0,17.18,4.9,10.0,1
1,995.4,995.4,31,0,0.0,1.0,1.0,300.0,1.0,21.13,12.5,5.0,1
1,765.45,765.45,13,0,1.0,1.0,1.0,120.0,1.0,9.6,1.2,3.0,0
1,838.95,838.95,59,0,0.0,1.0,1.0,0.0,0.0,17.32,1.1,11.0,1
3,579.6,1738.8000000000002,93,11,0.0,0.0,0.0,0.0,0.0,15.913333333333334,10.5,0.5,1
2,633.0450000000001,1266.0900000000001,18,26,1.0,2.0,2.0,94.1,1.0,15.395,2.9499999999999997,7.0,0
1,670.95,670.95,84,0,0.0,0.0,1.0,0.0,0.0,31.6,12.6,5.0,1
1,656.25,656.25,145,0,0.0,0.0,0.0,93.0,1.0,16.03,2.0,5.0,1
1,576.45,576.45,45,0,0.0,1.0,1.0,0.0,0.0,12.83,2.4,6.0,1
1,628.95,628.95,30,0,0.0,1.0,1.0,0.0,0.0,18.83,3.6,3.0,0
3,1621.55,4864.65,77,60,0.0,0.0,1.0,66.66666666666667,0.3333333333333333,30.25666666666667,12.033333333333333,10.0,1
13,657.7930769230769,8551.31,61,89,0.0,0.0,5.0,65.45384615384616,0.6153846153846154,16.013076923076923,3.6384615384615384,8.0,1
1,827.4,827.4,31,0,0.0,1.0,1.0,300.0,1.0,17.08,2.7,9.0,1
4,874.1625,3496.65,3,56,2.0,3.0,4.0,115.215,0.75,15.3825,0.6,2.0,0
2,678.95,1357.9,138,3,0.0,0.0,0.0,202.62,0.5,16.64,4.3,2.0,1
1,628.95,628.95,69,0,0.0,0.0,1.0,0.0,0.0,37.33,16.8,3.0,1
1,502.95,502.95,106,0,0.0,0.0,0.0,0.0,0.0,16.03,1.2,2.0,1
1,138.52,138.52,122,0,0.0,0.0,0.0,111.32,1.0,4.8,0.7,2.0,1
1,502.95,502.95,134,0,0.0,0.0,0.0,0.0,0.0,33.63,16.4,2.0,1
3,1331.7333333333333,3995.2,29,34,1.0,2.0,3.0,172.6833333333333,0.6666666666666666,20.206666666666667,11.700000000000001,11.0,0
1,703.5,703.5,124,0,0.0,0.0,0.0,90.0,1.0,14.23,4.8,5.0,1
1,533.4,533.4,68,0,0.0,0.0,1.0,100.0,1.0,14.43,3.1,4.0,1
1,378.0,378.0,152,0,0.0,0.0,0.0,99.0,1.0,19.85,11.1,4.0,1
1,341.25,341.25,11,0,1.0,1.0,1.0,0.0,0.0,17.18,0.4,1.0,0
3,707.77,2123.31,59,7,0.0,1.0,3.0,63.93333333333334,0.6666666666666666,16.23,4.466666666666667,7.333333333333333,1
1,464.05,464.05,106,0,0.0,0.0,0.0,159.9,1.0,14.76,4.3,7.0,1
1,670.95,670.95,111,0,0.0,0.0,0.0,175.0,1.0,18.58,1.9,3.0,1
1,1069.92,1069.92,54,0,0.0,1.0,1.0,159.03,1.0,20.3,1.4,7.0,1
1,702.45,702.45,13,0,1.0,1.0,1.0,120.0,1.0,11.77,0.9,2.0,0
3,530.1866666666666,1590.56,4,81,1.0,1.0,3.0,65.06,0.6666666666666666,17.696666666666665,5.966666666666666,10.0,0
1,534.45,534.45,5,0,1.0,1.0,1.0,120.0,1.0,15.2,3.4,11.0,0
1,757.48,757.48,63,0,0.0,0.0,1.0,112.59,1.0,22.23,3.0,4.0,1
1,1097.25,1097.25,0,0,1.0,1.0,1.0,0.0,0.0,17.72,1.6,10.0,0
2,679.875,1359.75,123,9,0.0,0.0,0.0,127.5,1.0,15.165,0.4,2.5,1
2,887.5400000000001,1775.0800000000002,13,15,2.0,2.0,2.0,301.725,1.0,17.310000000000002,0.75,5.0,0
1,435.75,435.75,101,0,0.0,0.0,0.0,0.0,0.0,19.82,2.7,1.0,1
2,726.5999999999999,1453.1999999999998,87,63,0.0,0.0,1.0,56.0,0.5,12.65,0.44999999999999996,2.0,1
1,836.9,836.9,20,0,1.0,1.0,1.0,90.0,1.0,12.13,1.7,4.0,0
3,325.5,976.5,49,24,0.0,1.0,3.0,0.0,0.0,24.39333333333333,2.966666666666667,2.0,1
6,1089.55,6537.3,17,129,1.0,2.0,3.0,0.0,0.0,21.59166666666667,3.6666666666666665,6.0,0
5,828.0300000000001,4140.150000000001,17,97,1.0,3.0,4.0,40.0,0.2,13.622,4.34,1.0,0
1,628.95,628.95,30,0,0.0,1.0,1.0,0.0,0.0,16.62,0.6,5.0,0
1,677.25,677.25,6,0,1.0,1.0,1.0,0.0,0.0,13.63,1.3,11.0,0
2,282.975,565.95,119,14,0.0,0.0,0.0,49.5,0.5,18.009999999999998,3.8000000000000003,3.0,1
2,796.95,1593.9,6,128,1.0,1.0,1.0,0.0,0.0,25.78,12.95,4.0,0
1,681.45,681.45,134,0,0.0,0.0,0.0,0.0,0.0,25.48,19.0,3.0,1
1,660.45,660.45,1,0,1.0,1.0,1.0,0.0,0.0,13.93,8.7,0.5,0
1,441.0,441.0,100,0,0.0,0.0,0.0,0.0,0.0,17.23,7.6,4.0,1
1,1582.35,1582.35,99,0,0.0,0.0,0.0,0.0,0.0,16.23,0.9,4.0,1
1,681.45,681.45,100,0,0.0,0.0,0.0,100.0,1.0,14.33,4.4,8.0,1
1,356.48,356.48,35,0,0.0,1.0,1.0,339.5,1.0,11.68,0.2,1.0,1
1,6470.1,6470.1,5,0,1.0,1.0,1.0,0.0,0.0,28.58,2.0,6.0,0
2,636.3,1272.6,120,9,0.0,0.0,0.0,93.0,1.0,15.155000000000001,4.1,7.0,1
1,614.25,614.25,7,0,1.0,1.0,1.0,0.0,0.0,14.5,1.7,4.0,0
1,1445.85,1445.85,144,0,0.0,0.0,0.0,200.0,1.0,20.08,4.4,1.0,1
9,763.7,6873.3,6,141,1.0,2.0,3.0,44.44444444444444,0.2222222222222222,20.77,7.088888888888889,8.777777777777779,0
2,576.45,1152.9,90,3,0.0,0.0,0.0,50.0,0.5,14.934999999999999,3.8,11.0,1
4,1071.73,4286.92,43,41,0.0,2.0,4.0,203.305,0.75,20.4175,1.85,1.25,1
1,753.9,753.9,113,0,0.0,0.0,0.0,100.0,1.0,12.67,3.8,8.0,1
1,869.4,869.4,134,0,0.0,0.0,0.0,0.0,0.0,19.15,5.4,6.0,1
1,555.75,555.75,105,0,0.0,0.0,0.0,58.5,1.0,16.7,5.1,5.0,1
2,868.1500000000001,1736.3000000000002,51,96,0.0,1.0,1.0,66.69,0.5,10.555,1.25,2.0,1
1,146.48,146.48,45,0,0.0,1.0,1.0,139.5,1.0,8.95,0.8,3.0,1
2,544.425,1088.85,100,14,0.0,0.0,0.0,0.0,0.0,16.215,0.55,1.0,1
1,531.3,531.3,152,0,0.0,0.0,0.0,93.0,1.0,15.33,7.0,2.0,1
1,425.25,425.25,67,0,0.0,0.0,1.0,0.0,0.0,15.95,1.5,5.0,1
1,574.35,574.35,137,0,0.0,0.0,0.0,112.0,1.0,11.02,0.2,1.0,1
1,837.9,837.9,13,0,1.0,1.0,1.0,0.0,0.0,16.13,3.5,6.0,0
5,483.0,2415.0,26,72,1.0,3.0,4.0,20.0,0.2,13.681999999999999,4.46,7.2,0
1,262.5,262.5,127,0,0.0,0.0,0.0,99.0,1.0,15.62,4.6,1.0,1
1,183.75,183.75,139,0,0.0,0.0,0.0,100.0,1.0,33.0,15.6,4.0,1
1,849.45,849.45,77,0,0.0,0.0,1.0,0.0,0.0,14.9,2.5,8.0,1
3,765.4500000000002,2296.3500000000004,6,87,1.0,2.0,2.0,0.0,0.0,23.343333333333334,11.566666666666668,0.5,0
1,325.5,325.5,47,0,0.0,1.0,1.0,310.0,1.0,16.67,3.8,3.0,1
1,1102.5,1102.5,104,0,0.0,0.0,0.0,0.0,0.0,20.05,3.8,0.5,1
4,504.58000000000004,2018.3200000000002,36,56,0.0,1.0,3.0,38.697500000000005,0.5,18.877499999999998,8.399999999999999,2.75,1
2,506.625,1013.25,67,83,0.0,0.0,1.0,56.0,0.5,12.92,0.55,6.0,1
1,361.73,361.73,25,0,1.0,1.0,1.0,344.5,1.0,13.15,1.3,6.0,0
1,255.15,255.15,40,0,0.0,1.0,1.0,243.0,1.0,15.17,5.8,3.0,1
1,566.06,566.06,61,0,0.0,0.0,1.0,59.9,1.0,13.53,0.3,5.0,1
3,963.9000000000001,2891.7000000000003,39,52,0.0,1.0,2.0,93.33333333333333,0.6666666666666666,21.349999999999998,9.0,3.6666666666666665,1
1,435.75,435.75,100,0,0.0,0.0,0.0,0.0,0.0,22.47,8.1,4.0,1
1,583.17,583.17,56,0,0.0,1.0,1.0,150.6,1.0,17.37,0.6,9.0,1
1,145.95,145.95,83,0,0.0,0.0,1.0,100.0,1.0,8.92,6.3,10.0,1
1,435.75,435.75,47,0,0.0,1.0,1.0,0.0,0.0,22.53,2.2,1.0,1
1,1034.25,1034.25,31,0,0.0,1.0,1.0,0.0,0.0,45.62,19.2,3.0,1
1,723.45,723.45,88,0,0.0,0.0,1.0,100.0,1.0,10.83,1.5,5.0,1
3,1222.55,3667.6499999999996,64,14,0.0,0.0,3.0,0.0,0.0,23.05,3.8666666666666667,1.0,1
1,345.45,345.45,1,0,1.0,1.0,1.0,0.0,0.0,13.62,7.0,1.0,0
1,1593.9,1593.9,139,0,0.0,0.0,0.0,200.0,1.0,78.03,42.6,3.0,1
1,1268.4,1268.4,147,0,0.0,0.0,0.0,0.0,0.0,14.43,0.8,2.0,1
1,518.7,518.7,141,0,0.0,0.0,0.0,0.0,0.0,20.6,0.6,1.0,1
1,530.25,530.25,28,0,1.0,1.0,1.0,0.0,0.0,11.38,4.1,4.0,0
1,220.5,220.5,110,0,0.0,0.0,0.0,100.0,1.0,13.54,5.5,6.0,1
1,1129.8,1129.8,61,0,0.0,0.0,1.0,0.0,0.0,18.72,1.2,7.0,1
1,614.25,614.25,73,0,0.0,0.0,1.0,0.0,0.0,22.35,1.4,5.0,1
3,1078.35,3235.0499999999997,22,111,1.0,1.0,2.0,153.0,0.3333333333333333,27.183333333333337,11.733333333333334,8.0,0
6,299.4433333333333,1796.6599999999999,51,88,0.0,1.0,3.0,38.81666666666667,0.5,12.35,0.9166666666666666,4.0,1
2,555.19,1110.38,62,0,0.0,0.0,2.0,93.75,0.5,16.64,4.7,3.0,1
1,471.45,471.45,117,0,0.0,0.0,0.0,0.0,0.0,18.13,16.6,6.0,1
2,1616.265,3232.53,7,78,1.0,1.0,2.0,214.7,1.0,21.9,7.35,9.5,0
1,795.9,795.9,152,0,0.0,0.0,0.0,200.0,1.0,18.88,0.2,11.0,1
1,564.9,564.9,88,0,0.0,0.0,1.0,0.0,0.0,9.88,0.2,2.0,1
7,510.4585714285714,3573.21,33,113,0.0,2.0,3.0,187.42000000000002,1.0,16.27285714285714,4.957142857142857,4.0,1
1,982.8,982.8,97,0,0.0,0.0,0.0,100.0,1.0,18.18,0.4,1.0,1
1,424.45,424.45,85,0,0.0,0.0,1.0,100.0,1.0,21.73,2.0,6.0,1
1,995.4,995.4,94,0,0.0,0.0,0.0,0.0,0.0,27.2,1.7,12.0,1
10,423.78000000000003,4237.8,42,63,0.0,2.0,5.0,20.0,0.2,16.631999999999998,5.83,1.0,1
1,1327.86,1327.86,37,0,0.0,1.0,1.0,197.37,1.0,19.38,6.5,3.0,1
2,796.425,1592.85,96,22,0.0,0.0,0.0,0.0,0.0,14.274999999999999,0.6,1.0,1
4,381.1775,1524.71,52,92,0.0,1.0,1.0,60.725,0.75,12.6425,5.025,5.5,1
1,1009.05,1009.05,48,0,0.0,1.0,1.0,157.0,1.0,20.98,1.6,2.0,1
5,691.24,3456.2,4,46,3.0,5.0,5.0,141.286,1.0,14.696000000000002,3.96,5.6,0
5,342.09000000000003,1710.45,5,111,3.0,3.0,4.0,66.0,0.8,13.936000000000002,2.64,0.5,0
1,522.9,522.9,53,0,0.0,1.0,1.0,0.0,0.0,13.72,1.5,3.0,1
3,639.1,1917.3000000000002,90,6,0.0,0.0,0.0,66.66666666666667,0.6666666666666666,13.893333333333333,3.266666666666667,5.666666666666667,1
1,614.25,614.25,36,0,0.0,1.0,1.0,0.0,0.0,12.95,11.5,1.0,1
3,738.9333333333334,2216.8,92,54,0.0,0.0,0.0,100.0,0.6666666666666666,20.91,10.033333333333333,5.0,1
1,1365.0,1365.0,50,0,0.0,1.0,1.0,157.0,1.0,17.8,0.3,1.0,1
2,681.45,1362.9,52,1,0.0,2.0,2.0,0.0,0.0,14.700000000000001,1.75,5.0,1
1,523.95,523.95,61,0,0.0,0.0,1.0,100.0,1.0,14.02,0.9,3.0,1
1,325.5,325.5,97,0,0.0,0.0,0.0,0.0,0.0,17.63,4.1,6.0,1
3,766.15,2298.45,124,28,0.0,0.0,0.0,128.66666666666666,1.0,16.936666666666667,9.6,7.0,1
1,418.95,418.95,59,0,0.0,1.0,1.0,0.0,0.0,17.28,4.5,5.0,1
1,336.0,336.0,121,0,0.0,0.0,0.0,100.0,1.0,19.68,0.6,1.0,1
1,639.45,639.45,134,0,0.0,0.0,0.0,0.0,0.0,12.45,4.4,11.0,1
4,604.0125,2416.05,77,16,0.0,0.0,1.0,33.75,0.25,25.91,5.6,3.75,1
2,2292.38,4584.76,33,45,0.0,1.0,2.0,175.0,1.0,30.985,7.25,1.0,1
2,261.45,522.9,59,69,0.0,1.0,1.0,0.0,0.0,14.89,6.75,0.5,1
1,1009.05,1009.05,20,0,1.0,1.0,1.0,157.0,1.0,21.45,0.6,6.0,0
1,774.9,774.9,83,0,0.0,0.0,1.0,100.0,1.0,19.68,3.7,10.0,1
2,492.45000000000005,984.9000000000001,69,41,0.0,0.0,1.0,50.0,0.5,21.009999999999998,7.35,2.0,1
5,439.796,2198.98,62,69,0.0,0.0,1.0,136.14600000000002,0.8,22.048000000000002,7.7,4.0,1
1,229.95,229.95,152,0,0.0,0.0,0.0,100.0,1.0,11.48,1.4,1.0,1
2,697.73,1395.46,56,77,0.0,1.0,1.0,94.495,0.5,12.24,2.1,6.0,1
3,669.2,2007.6000000000001,11,48,1.0,3.0,3.0,0.0,0.0,26.169999999999998,11.533333333333333,2.6666666666666665,0
1,314.48,314.48,62,0,0.0,0.0,1.0,299.5,1.0,3.68,1.9,2.0,1
1,665.74,665.74,34,0,0.0,1.0,1.0,98.96,1.0,18.03,4.1,4.0,1
3,1142.0433333333333,3426.13,12,42,1.0,3.0,3.0,300.34,1.0,20.733333333333334,4.800000000000001,12.0,0
5,741.3,3706.5,41,57,0.0,1.0,3.0,99.6,0.4,22.686,5.340000000000001,2.0,1
1,1733.0,1733.0,61,0,0.0,0.0,1.0,465.52000000000004,1.0,26.53,10.2,12.0,1
2,407.4,814.8,108,13,0.0,0.0,0.0,96.5,1.0,10.709999999999999,6.5,4.75,1
1,220.5,220.5,81,0,0.0,0.0,1.0,100.0,1.0,25.59,1.4,7.0,1
1,567.0,567.0,94,0,0.0,0.0,0.0,80.0,1.0,16.03,1.8,6.0,1
1,325.5,325.5,142,0,0.0,0.0,0.0,310.0,1.0,16.35,5.7,7.0,1
1,895.86,895.86,63,0,0.0,0.0,1.0,194.8,1.0,17.03,0.5,2.0,1
1,943.95,943.95,112,0,0.0,0.0,0.0,175.0,1.0,22.6,0.3,1.0,1
1,373.8,373.8,111,0,0.0,0.0,0.0,0.0,0.0,15.87,12.6,2.0,1
1,3962.7,3962.7,56,0,0.0,1.0,1.0,1258.0,1.0,40.63,11.4,7.0,1
2,1000.65,2001.3,97,49,0.0,0.0,0.0,100.0,0.5,9.155,6.85,2.0,1
1,387.45,387.45,26,0,1.0,1.0,1.0,90.0,1.0,10.18,0.9,2.0,0
2,691.95,1383.9,134,12,0.0,0.0,0.0,0.0,0.0,16.685000000000002,0.5,4.0,1
1,220.5,220.5,113,0,0.0,0.0,0.0,100.0,1.0,17.5,9.5,2.0,1
1,669.9,669.9,147,0,0.0,0.0,0.0,0.0,0.0,11.08,0.2,2.0,1
1,890.4,890.4,19,0,1.0,1.0,1.0,158.0,1.0,40.03,17.7,3.0,0
1,576.73,576.73,23,0,1.0,1.0,1.0,85.73,1.0,18.55,11.5,2.0,0
1,341.25,341.25,49,0,0.0,1.0,1.0,0.0,0.0,13.87,0.3,5.0,1
3,309.75,929.25,89,15,0.0,0.0,1.0,60.0,0.6666666666666666,19.476666666666667,6.266666666666667,2.3333333333333335,1
1,596.4,596.4,139,0,0.0,0.0,0.0,100.0,1.0,76.07,28.1,3.0,1
1,549.15,549.15,56,0,0.0,1.0,1.0,523.0,1.0,14.83,0.6,0.5,1
1,591.26,591.26,82,0,0.0,0.0,1.0,0.0,0.0,8.05,1.0,3.0,1
1,887.25,887.25,64,0,0.0,0.0,1.0,100.0,1.0,17.55,9.6,3.0,1
2,809.55,1619.1,18,12,1.0,2.0,2.0,87.5,0.5,17.365000000000002,7.800000000000001,1.0,0
1,1050.0,1050.0,98,0,0.0,0.0,0.0,0.0,0.0,31.88,20.7,6.0,1
6,147.0,882.0,70,76,0.0,0.0,1.0,99.0,1.0,10.163333333333334,4.516666666666667,4.0,1
2,885.675,1771.35,112,26,0.0,0.0,0.0,149.5,1.0,23.66,8.1,4.0,1
1,691.95,691.95,93,0,0.0,0.0,0.0,0.0,0.0,18.45,6.5,2.0,1
1,1035.3,1035.3,59,0,0.0,1.0,1.0,0.0,0.0,16.72,2.8,10.0,1
1,784.35,784.35,84,0,0.0,0.0,1.0,0.0,0.0,28.27,12.2,5.0,1
1,510.3,510.3,142,0,0.0,0.0,0.0,93.0,1.0,9.53,6.3,6.0,1
1,3341.1,3341.1,14,0,1.0,1.0,1.0,0.0,0.0,22.73,2.3,4.0,0
1,585.9,585.9,65,0,0.0,0.0,1.0,0.0,0.0,27.77,17.0,4.0,1
2,529.2,1058.4,38,26,0.0,1.0,2.0,95.0,1.0,12.485,5.85,3.0,1
1,387.45,387.45,32,0,0.0,1.0,1.0,90.0,1.0,10.5,2.0,6.0,1
1,241.5,241.5,138,0,0.0,0.0,0.0,99.0,1.0,20.46,0.5,4.0,1
4,906.7275,3626.91,53,40,0.0,1.0,3.0,30.95,0.25,13.9025,3.8,2.0,1
3,868.0,2604.0,37,110,0.0,1.0,1.0,0.0,0.0,24.23,5.7,4.333333333333333,1
1,1110.9,1110.9,79,0,0.0,0.0,1.0,0.0,0.0,15.15,1.6,6.0,1
1,325.5,325.5,82,0,0.0,0.0,1.0,0.0,0.0,21.43,0.2,2.0,1
5,768.042,3840.21,14,84,1.0,3.0,3.0,70.332,0.6,16.61,5.0,4.3,0
1,888.27,888.27,41,0,0.0,1.0,1.0,132.03,1.0,26.5,1.0,4.0,1
2,340.99,681.98,7,142,1.0,1.0,1.0,324.75,1.0,15.135,1.1,0.5,0
2,581.7,1163.4,17,80,1.0,1.0,1.0,50.0,0.5,19.75,7.75,4.5,0
4,296.625,1186.5,3,75,1.0,2.0,4.0,65.0,0.75,12.2675,1.625,2.0,0
1,199.5,199.5,137,0,0.0,0.0,0.0,99.0,1.0,9.07,1.0,1.0,1
1,783.3,783.3,136,0,0.0,0.0,0.0,112.0,1.0,19.13,0.4,7.0,1
1,1325.94,1325.94,16,0,1.0,1.0,1.0,277.2,1.0,18.75,1.2,10.0,0
2,441.0,882.0,59,0,0.0,1.0,2.0,0.0,0.0,18.04,3.6,3.0,1
5,760.726,3803.63,14,50,1.0,4.0,5.0,303.7,0.6,19.708,8.52,0.5,0
1,532.35,532.35,5,0,1.0,1.0,1.0,0.0,0.0,10.5,7.7,1.0,0
1,513.45,513.45,28,0,1.0,1.0,1.0,0.0,0.0,14.57,11.1,3.0,0
2,838.4250000000001,1676.8500000000001,48,97,0.0,1.0,1.0,100.0,0.5,15.985,0.45,5.0,1
1,341.25,341.25,123,0,0.0,0.0,0.0,0.0,0.0,13.07,0.3,3.0,1
1,351.75,351.75,129,0,0.0,0.0,0.0,80.0,1.0,22.2,15.8,2.0,1
1,523.95,523.95,17,0,1.0,1.0,1.0,0.0,0.0,19.7,3.6,13.0,0
1,458.85,458.85,139,0,0.0,0.0,0.0,112.0,1.0,17.0,5.3,7.0,1
2,948.6750000000001,1897.3500000000001,69,14,0.0,0.0,2.0,0.0,0.0,12.96,3.25,3.0,1
1,366.45,366.45,139,0,0.0,0.0,0.0,0.0,0.0,12.46,8.3,5.0,1
1,594.3,594.3,63,0,0.0,0.0,1.0,100.0,1.0,15.52,5.4,1.0,1
1,303.45,303.45,106,0,0.0,0.0,0.0,0.0,0.0,16.2,4.2,5.0,1
2,571.2,1142.4,129,18,0.0,0.0,0.0,127.5,1.0,18.36,7.7,5.0,1
1,586.95,586.95,16,0,1.0,1.0,1.0,559.0,1.0,16.13,6.4,2.0,0
1,768.6,768.6,124,0,0.0,0.0,0.0,0.0,0.0,17.77,3.8,2.0,1
1,220.5,220.5,140,0,0.0,0.0,0.0,100.0,1.0,20.72,10.2,3.0,1
4,516.9325,2067.73,48,98,0.0,1.0,2.0,142.6825,0.75,21.0375,5.125,5.0,1
1,719.74,719.74,79,0,0.0,0.0,1.0,0.0,0.0,21.98,2.7,2.0,1
1,1491.0,1491.0,83,0,0.0,0.0,1.0,0.0,0.0,19.25,0.5,7.0,1
1,1633.8,1633.8,111,0,0.0,0.0,0.0,112.0,1.0,16.0,1.1,5.0,1
1,530.25,530.25,126,0,0.0,0.0,0.0,80.0,1.0,17.15,2.3,1.0,1
3,293.3,879.9,95,54,0.0,0.0,0.0,66.0,0.6666666666666666,12.106666666666667,5.033333333333333,1.0,1
3,533.9266666666666,1601.78,27,8,1.0,3.0,3.0,31.5,0.3333333333333333,14.62,5.533333333333334,2.0,0
5,382.726,1913.63,21,127,1.0,2.0,3.0,116.5,0.8,19.342,5.0600000000000005,5.0,0
1,712.95,712.95,48,0,0.0,1.0,1.0,0.0,0.0,18.58,0.3,5.0,1
2,738.675,1477.35,99,7,0.0,0.0,0.0,112.5,1.0,12.76,1.2,8.5,1
1,246.75,246.75,19,0,1.0,1.0,1.0,90.0,1.0,17.2,6.7,6.0,0
5,623.512,3117.56,36,56,0.0,2.0,4.0,53.17999999999999,0.6,15.272,4.2,3.0,1
2,511.875,1023.75,128,21,0.0,0.0,0.0,472.5,1.0,22.935,2.5,1.0,1
1,740.25,740.25,0,0,1.0,1.0,1.0,0.0,0.0,18.65,11.1,8.0,0
1,394.8,394.8,146,0,0.0,0.0,0.0,0.0,0.0,20.62,4.1,5.0,1
1,531.32,531.32,8,0,1.0,1.0,1.0,78.98,1.0,14.35,3.1,4.0,0
3,520.4666666666667,1561.4,76,31,0.0,0.0,2.0,133.33333333333334,1.0,14.39,1.3333333333333333,0.5,1
1,378.0,378.0,31,0,0.0,1.0,1.0,0.0,0.0,7.92,0.3,2.0,1
1,1196.16,1196.16,21,0,1.0,1.0,1.0,177.8,1.0,36.72,11.1,2.0,0
9,863.86,7774.74,0,106,2.0,5.0,7.0,160.4988888888889,0.5555555555555556,19.34,4.444444444444445,13.88888888888889,0
7,619.35,4335.45,1,140,2.0,2.0,2.0,113.71428571428571,1.0,16.477142857142855,7.557142857142857,2.2857142857142856,0
1,385.35,385.35,116,0,0.0,0.0,0.0,100.0,1.0,13.59,6.4,6.0,1
1,288.75,288.75,99,0,0.0,0.0,0.0,100.0,1.0,21.18,11.2,10.0,1
1,1151.85,1151.85,106,0,0.0,0.0,0.0,0.0,0.0,22.87,3.4,8.0,1
1,827.4,827.4,15,0,1.0,1.0,1.0,90.0,1.0,16.37,8.2,1.0,0
1,553.35,553.35,109,0,0.0,0.0,0.0,100.0,1.0,15.6,7.2,3.0,1
1,378.0,378.0,139,0,0.0,0.0,0.0,100.0,1.0,15.58,0.6,5.0,1
2,698.54,1397.08,67,64,0.0,0.0,1.0,0.0,0.0,15.105,3.7,4.0,1
1,1171.8,1171.8,99,0,0.0,0.0,0.0,0.0,0.0,18.77,8.8,5.0,1
1,399.0,399.0,122,0,0.0,0.0,0.0,99.0,1.0,13.37,3.4,4.0,1
1,1189.65,1189.65,66,0,0.0,0.0,1.0,175.0,1.0,28.03,14.6,9.0,1
1,1571.85,1571.85,87,0,0.0,0.0,1.0,0.0,0.0,13.57,4.5,7.0,1
3,810.6,2431.8,62,32,0.0,0.0,2.0,0.0,0.0,17.623333333333335,3.1333333333333333,7.0,1
1,231.0,231.0,39,0,0.0,1.0,1.0,90.0,1.0,17.53,4.8,5.0,1
1,691.43,691.43,56,0,0.0,1.0,1.0,399.5,1.0,17.63,4.3,4.0,1
1,867.08,867.08,9,0,1.0,1.0,1.0,0.0,0.0,15.67,4.8,4.0,0
1,534.45,534.45,86,0,0.0,0.0,1.0,100.0,1.0,12.65,0.4,4.0,1
1,198.45,198.45,117,0,0.0,0.0,0.0,0.0,0.0,13.78,5.9,1.0,1
3,649.9499999999999,1949.85,116,24,0.0,0.0,0.0,133.0,1.0,13.540000000000001,3.4333333333333336,1.0,1
2,372.75,745.5,63,40,0.0,0.0,1.0,50.0,0.5,16.665,1.65,8.5,1
1,271.95,271.95,118,0,0.0,0.0,0.0,0.0,0.0,17.08,0.2,3.0,1
3,1088.4966666666667,3265.4900000000002,16,83,2.0,2.0,2.0,125.67000000000002,0.6666666666666666,35.39333333333334,9.266666666666667,2.0,0
1,490.35,490.35,131,0,0.0,0.0,0.0,112.0,1.0,11.25,0.8,5.0,1
1,1260.65,1260.65,6,0,1.0,1.0,1.0,187.38,1.0,22.57,5.0,4.0,0
2,603.75,1207.5,82,1,0.0,0.0,2.0,90.0,1.0,15.375,7.050000000000001,6.0,1
1,231.0,231.0,152,0,0.0,0.0,0.0,99.0,1.0,12.57,3.0,9.0,1
1,334.95,334.95,106,0,0.0,0.0,0.0,0.0,0.0,20.41,11.5,2.0,1
